Signal,WindowStart,WindowEnd,totalPower,peakFreq,peakPower,specCentroid,specBandwidth,specFlatness,specEntropy,bp_delta,bp_theta,bp_alpha,bp_beta,bp_30_80,bp_80_200,RMS,MAV,ZCR,WL,kurtosis,spectrumCurvature,spectrumSlope,Cluster,Is_EMG_like
x12120_mean,61697,62208,10373.5566164689,38.5,3772.02457543496,15.7132695489362,17.5135017691592,0.0161710391518639,0.606992589150643,2215.19892271239,2545.11647697788,832.600261897366,524.253426840438,3010.39267190417,34.7397113371313,97.7823490785797,79.4207404429666,0.421875,25312.8128962644,2.53429921972542,34064.2406395196,-2.22294493544788,2,0
x12120_mean,61953,62464,12507.267869802,3.25,4024.6740025585,13.8330724174998,16.4672740747626,0.00132239890314364,0.591158405043258,4126.90656375752,1821.19319271471,1191.39458652209,657.144653217129,3027.46826552899,31.3119422894296,107.469814001135,87.7939694499413,0.36328125,25303.8324854615,2.63405069900316,41957.4169753476,-3.27901052147076,2,0
x12120_mean,62209,62720,8595.67626012856,38.5,3778.71022699366,18.9510807214993,17.5207287412372,0.00152094013743741,0.588386464026723,1503.20681733161,2211.73009797435,1026.06962488627,531.904854011845,3027.11931961037,29.7279609945982,102.588004327454,82.9865494926111,0.41796875,25528.9766084791,2.73493762931991,33466.2999715066,-3.05512420679268,2,0
x12120_mean,62465,62976,10175.5431554383,38.5,3773.99275139536,16.9944001574011,16.8482673837533,0.000738819321514782,0.594616790468307,1624.82723460351,3178.94322141664,1283.70320134556,648.900838164224,3045.79105493547,26.3358791638475,95.7364444860913,77.4842789217084,0.4609375,25774.32201858,2.61041421899818,39354.2783841119,-3.66932472081245,2,0
x12120_mean,62721,63232,9645.47295927681,38.5,3791.30158967724,17.8859279224938,17.396359711796,0.0227579823572351,0.626999888610964,1618.99728320864,2513.8952541254,1129.13865328364,805.202879900342,3047.42580329465,33.3629571063676,100.937425486853,82.4217652042949,0.40234375,25921.6406626349,2.5452975696417,33472.9960808744,-2.18653972350906,2,0
x12120_mean,62977,63488,12575.182536955,38.5,3778.56212358472,15.2535111316102,15.5805202374801,0.00101176898291059,0.603597278058169,2736.67401620727,3670.74256369904,1962.66683159354,942.216272901484,3053.0678054482,19.5641870250316,102.916178915082,84.5689859252306,0.38671875,25589.8400029732,2.44532407525839,42855.8375591769,-3.48098663507272,2,0
x12120_mean,63233,63744,12650.9903959608,0.75,4938.34929610973,13.4999624445632,16.5491624826953,0.000764668776973981,0.577960972847127,2642.67111103108,1701.28888498244,1536.12484988841,716.780586274997,3055.10541146261,18.1755146056427,109.077672000554,89.2920977457386,0.34765625,25414.5745769436,2.48280877129058,41851.5166845845,-3.47689078961702,2,0
x12120_mean,63489,64000,13771.6014228899,0.75,4220.11814398567,13.7825411360285,15.8062863886834,0.000834428871785264,0.619754611440202,2662.94707373121,1673.29657646854,2580.88293884564,1233.49559666565,3062.51204843056,21.0561204653602,114.62715928486,93.6909034103327,0.3359375,25811.6223132768,2.5113244540508,42561.6694286947,-3.55538827726344,2,0
x12120_mean,63745,64256,16600.2307303101,1.25,5956.83402526249,11.0738586127989,15.4165519478526,0.011251755663314,0.590743237363251,6503.67393664511,2001.97730757585,1711.8907738098,848.255605482146,3052.49657295982,30.3580388147901,122.155396161164,99.6936269712972,0.30859375,25768.3203782814,2.44531171569141,48959.9439314039,-2.3647561627261,2,0
x12120_mean,64001,64512,14050.5975791413,1.25,5557.32317996903,11.8710749125843,16.3194892078116,0.000773767881332412,0.551863312960679,5636.92331381483,1145.94526699895,1144.12523882537,563.961610189889,3042.55052119494,29.6323543473772,115.717058509162,94.3194532068954,0.31640625,25430.4729689549,2.49201775608946,47916.9670281092,-3.24633280708147,2,0
x12120_mean,64257,64768,13253.0392735664,38.5,3768.37475110512,13.3899442500457,16.120556611702,0.000715609971617843,0.598777226043667,4231.69973016677,2973.20197770311,1180.71619628368,657.197888767641,3029.29572151945,30.7206280408159,109.778708817409,89.3830859768741,0.34765625,25546.1787850338,2.65618688979551,41971.692056389,-3.5355069098282,2,0
x12120_mean,64513,65024,8234.55055495182,38.5,3769.23288411557,19.5517291064703,17.7280747398735,0.00148349253121575,0.584594378495186,1838.93471585417,1093.22255428046,1213.71308231796,629.684010088661,3030.6333853762,27.8556329774791,105.489619764927,85.3027255149998,0.375,25870.1973537485,2.69337038825188,36699.5160200865,-3.16274225963902,2,0
x12120_mean,64769,65280,15829.9134045218,2.75,4199.6956693802,12.4140136487036,15.2943203180149,0.0126675130252138,0.620019683127999,6347.70027867386,2741.57449937868,1758.90868492987,1157.90010491074,3067.520914365,30.1970195238867,114.17304810208,92.0233962625816,0.359375,26059.302623292,2.58400995236594,45630.164263085,-2.48576050164521,2,0
x12120_mean,65025,65536,13652.0109873685,38.5,3758.08029984102,13.7502915126308,15.6508006454606,0.000759695655655827,0.606080438164315,4018.26827552293,3593.04533944984,1671.79518567001,743.708185777427,3058.60107155909,20.315516741126,127.197039822465,100.535829886286,0.3515625,25802.6722836193,2.96958953193754,49947.6585994321,-3.60521441141653,2,0
x12120_mean,65281,65792,16114.4609197162,3.5,4025.08576026341,12.3327299406481,14.7635496290332,0.000734005541220354,0.608934614397612,4044.67579477944,4673.89877725051,1998.33902255381,840.123041389919,3059.76296398391,18.6746183691971,128.847311769576,99.327115923073,0.35546875,25560.4164996943,3.37366811273254,49373.8942802214,-3.58055974165355,2,0
x12120_mean,65537,66048,14473.7181952843,38.5,3836.18896643618,12.7548274375645,15.5922260738827,0.00104981783040478,0.592708649050913,4371.98972484211,3716.28061669625,1231.61398733096,653.190819599392,3079.17255571333,21.4606563921317,116.457722657958,92.9400468155183,0.36328125,25715.3297926195,3.05291853682292,41349.6486171501,-3.46414204531258,2,0
x12120_mean,65793,66304,13825.1481934027,38.5,3837.68846337707,13.9906303018229,15.5070331770268,0.00973241763508277,0.611711661469077,3054.54912792591,5007.31077661464,1604.08822876201,961.773810330773,3059.91765463666,28.0278449640711,104.939280987015,84.5182567043795,0.390625,25832.028449907,2.81100504490806,47617.4017274583,-2.62431707349531,2,0
x12120_mean,66049,66560,9698.72202769127,38.5,3786.66870184922,17.990898404894,16.8392932649432,0.00245904529111633,0.601634384861328,1388.92124656541,2190.74693934765,1698.23370502486,852.712664461388,3046.71621695815,30.7738416435306,106.30621404668,85.5873349073655,0.39453125,25712.2199999225,3.08174111463699,42492.712551948,-2.94153059896727,2,0
x12120_mean,66305,66816,16243.1805781666,1.75,4350.58075329009,11.6502140460945,15.1127899362285,0.000594284328165049,0.598575999875652,5116.66060989642,3437.94458196657,1751.59904378664,819.34323074395,3035.71948672204,29.5968867941891,114.140118565245,89.6718478782624,0.40625,25739.7096008049,3.45426601259446,52040.5730939558,-3.75874359770427,2,0
x12120_mean,66561,67072,13326.2870674016,38.5,3828.0972486409,13.9570231460653,15.8491075772499,0.00235610393883453,0.606989594688498,4836.29788540414,2855.98464663811,1534.50471396454,785.948994514875,3052.31310705156,27.6385378579464,125.819288388373,100.343901673338,0.359375,25953.7796055076,2.90835097985743,43950.8576022321,-3.1925569274137,2,0
x12120_mean,66817,67328,18733.5584152289,2.5,6391.77413246945,10.4135097815592,14.5003011036588,0.00643801412489928,0.583370543455262,8749.34309068142,2439.92485875271,1715.11332215766,810.327995650358,3036.573232755,23.4228558334284,129.025420187839,102.699555592154,0.36328125,26071.4165965029,2.98633133809804,63397.1984924481,-2.7757876310536,2,0
x12120_mean,67073,67584,17008.0623541867,38.5,3760.56559541952,11.8817657947534,14.6498714785981,0.00053174090332941,0.607675062814623,6262.65618385377,3131.92399882444,2160.91647625842,908.62068688875,3073.40047660221,19.0595193962753,124.43926025474,101.623962628754,0.29296875,25887.4781543049,2.6058619785335,58541.6130611732,-3.93826393255349,2,0
x12120_mean,67329,67840,12016.7061541459,38.5,3793.94116071576,14.8301686753399,16.4552826613847,0.000810825326031226,0.593151096940317,2230.7969348794,2538.69531981785,1709.83598408026,721.281405082793,3079.60630316314,20.3022570912712,122.971372817908,98.6812328487446,0.3515625,25921.3535334841,2.82477492828825,42091.6650453944,-3.46058658341441,2,0
x12120_mean,67585,68096,10327.3749177724,38.5,3850.52968538926,16.9373138355616,16.8984546891567,0.00349234308961871,0.605516454159643,1525.33893506865,2283.20859673293,1574.95507094287,738.593541842959,3082.25960554954,25.3224200114458,99.8567895458735,81.0646533441212,0.41796875,25881.8452938532,2.68480068563634,39425.8330067173,-2.97126387566865,2,0
x12120_mean,67841,68352,8279.20844206594,38.5,3835.69549878988,20.0089597931687,17.3745166028938,0.010536300406318,0.589544700661192,1317.26074712631,1503.79773957971,1359.06888741376,693.712928318753,3045.31344984375,30.4693353572014,94.9265836446668,78.1721058835796,0.41796875,25686.7466398722,2.45404251846136,35671.0629038624,-2.37314867844029,2,0
x12120_mean,68097,68608,11377.932104811,38.5,3765.59853562805,15.2652953026276,16.7521613419807,0.000828261823753913,0.593708908889333,3286.3544935939,1603.63376830463,1780.58514259407,710.214698885983,3035.40855496125,30.7831735937514,99.5041226423106,81.9153195590647,0.390625,25611.9367565475,2.40006926510464,43196.6878342496,-3.52353035656814,2,0
x12120_mean,68353,68864,9443.35268857577,38.5,3761.88923919116,17.6497163968375,17.3651748190111,0.000726272972877629,0.57976351814595,1726.3566712446,1466.74009578078,1469.36427674233,630.539813210969,3053.464940857,29.0153170526774,101.825405638739,83.574723620344,0.38671875,25818.3444740818,2.44415507730434,39170.2928887072,-3.54315831497444,2,0
x12120_mean,68609,69120,11447.3900610773,4.5,3993.65662025901,16.6310570007901,15.8997446290354,0.00513497941070059,0.594512408131056,764.123316370957,4032.60889750693,2244.17173978384,1080.24707543109,3054.89825732678,25.1520577011269,105.937461129955,86.4674970000019,0.37890625,26152.6948491271,2.51498946496306,53002.2757830582,-2.91966113114576,2,0
x12120_mean,68865,69376,11243.0488144032,38.5,3834.01969185206,16.5488465993169,16.0008441750107,0.00576281464132636,0.599199875798037,1492.05190244205,3938.45721166204,1635.15426772114,921.234891977376,3050.12853417552,20.060134818986,106.121907247491,85.595490391224,0.41015625,25878.8232485242,2.74288673029569,43904.3046700301,-2.79533112074069,2,0
x12120_mean,69121,69632,10247.5095692808,38.5,3788.23176768846,16.4582723483267,17.0489784695523,0.000627201751936849,0.600887160977634,2836.9095689461,2009.26953136964,1262.28005015725,591.101900560528,3064.12258873625,18.4083079439301,95.5682486673719,76.8395941860774,0.45703125,25331.3702276726,2.7453004313429,36706.2479234085,-3.78990860312395,2,0
x12120_mean,69377,69888,8886.43273117792,38.5,3786.71404998493,18.8853969672038,17.2864686397737,0.000989016976846743,0.603771282478839,1604.23605145898,1687.10521045422,1437.25646345741,752.981909059481,3070.87859760368,21.11642645409,93.9754672577512,75.241246731157,0.46484375,25478.2269727789,2.8423779208709,35001.2636958489,-3.57914060358354,2,0
x12120_mean,69633,70144,8612.66776347498,38.5,3847.32789668683,19.8243571887552,16.9685196528411,0.00822918480798243,0.605373539814271,414.272877904959,2389.39760179144,1531.99641185006,804.993481015122,3060.40393395822,25.6252448408027,92.4397666146658,73.4675253989641,0.484375,25706.9890489347,2.98096758665242,37644.9043179215,-2.63029971500892,2,0
x12120_mean,69889,70400,8506.83941134666,38.5,3851.82813722321,20.062916570619,16.9881624360504,0.00551598551766577,0.609867627434913,1140.88703453293,1111.41686172212,1891.4530426463,926.453131580744,3035.84776487297,29.9387860290845,98.0450077412616,78.5694628571658,0.44921875,25649.2175877162,2.78400485973926,37104.4785550951,-2.87195100829935,2,0
x12120_mean,70145,70656,11625.3470994205,38.5,3773.01686555105,16.1788332460904,15.8800189074304,0.00103294465094688,0.607752957936874,1360.2886567519,4221.76841092113,1810.79633995897,846.129308415706,3030.5514406867,30.4321062102772,101.109416986767,82.8911418870103,0.41796875,25521.8837250371,2.47087673430632,47175.9200139602,-3.34900009798392,2,0
x12120_mean,70401,70912,12456.9837264712,38.5,3756.7234434453,15.2386235602543,15.8556429096933,0.000900694881496458,0.619232413585619,3300.79754801337,1854.44862572504,2408.03541630863,1174.87719209059,3032.20532476225,28.3944350751835,106.848166689535,87.6884059543553,0.390625,25802.4189302502,2.41055047868316,46531.1721607556,-3.58546335918252,2,0
x12120_mean,70657,71168,11005.0796823077,38.5,3828.59901583623,16.9068152752787,16.1996804471076,0.00981268271611454,0.637992430828789,2019.63914289601,2672.89801907591,1797.95218071092,1135.74092418324,3048.96025826503,25.5830556599218,108.891000491939,88.6495013109797,0.38671875,26136.5931154582,2.51054362910724,37472.6891717873,-2.75452527090649,2,0
x12120_mean,70913,71424,10026.9453381199,38.5,3812.21338430149,17.5589865547483,16.5340778645671,0.00287602077071385,0.59792087046099,2014.99220317602,2801.02836615923,1444.08396578061,641.466863053955,3046.26793081822,20.6374475747736,97.6903510507128,80.4541244521024,0.421875,25830.0796426039,2.42209796002299,42042.3335298516,-3.09189694883452,2,0
x12120_mean,71169,71680,8597.78941365486,38.5,3761.05372414042,19.5098782821897,17.0371525383134,0.00102069498997191,0.5731764726183,1363.41627089557,1588.00654933647,1619.88778660588,674.784492413845,3048.02265474164,18.0087795171005,95.0074692161045,78.5991651529992,0.42578125,25430.7396264584,2.34621242860543,42471.5513570891,-3.37355997336677,2,0
x12120_mean,71425,71936,13958.747528013,3,4232.62906750485,13.3194501111012,15.5867724706806,0.000522634701383536,0.582859694160022,5456.99429567712,3118.81258521668,1572.81557064727,602.142076848734,3060.5104652664,20.4212802831809,106.68452877894,88.0300070294239,0.32421875,25516.1756941882,2.34529638616316,52813.7381088006,-3.62725219132506,2,0
x12120_mean,71681,72192,10533.615426436,38.5,3846.45269205557,16.6221623046682,16.8960360716182,0.0120525132812326,0.614311402558721,2668.13314808807,1950.53025008914,1657.82930821807,832.417239014109,3058.30522659273,27.7842098418643,109.576382107988,90.4501082629221,0.3671875,25800.3879929438,2.3366669998311,38816.5381834177,-2.54494463824387,2,0
x12120_mean,71937,72448,14412.5928162122,3.5,4065.22970791388,13.3471932996317,15.2690201385932,0.00157812194386708,0.586793018370921,3962.91142515544,4558.98088953445,1563.02688353073,674.712512376414,3045.99163138424,29.8408225732749,114.246353237415,91.9209955925921,0.37109375,25737.0245102494,2.8236788762425,44726.7590786769,-3.15424934021842,2,0
x12120_mean,72193,72704,14269.931610595,38.5,3764.4949992306,12.7793724057753,15.8608557411668,0.000955088909218455,0.594554465735252,5687.63109831692,914.575936548892,2024.02680391921,962.73729830557,3042.22421220751,31.0807792981647,120.260894610554,97.7698219977424,0.3125,25707.3402465732,2.68032976985222,48327.7558144735,-3.38482816687256,2,0
x12120_mean,72449,72960,48900.5294841817,0.5,51722.4736667348,4.06830553913206,10.1230916502915,0.000997960658326377,0.412412112725117,5010.06254931799,1668.39657929278,2449.46946846755,1439.12301044091,3034.26658581674,28.1850461719234,347.005208775461,244.244493053935,0.1640625,26943.9568800664,8.02402545431069,155108.33643261,-2.84236968178504,2,0
x12120_mean,72705,73216,747105.280229463,1,514110.015745633,1.84142419971487,2.99636466482344,0.000476830961106505,0.425054166309768,449284.474068417,42086.7168886912,4107.18074643459,1551.51696771711,3065.42081691071,29.3750428031909,618.064829875376,443.053949610598,0.09765625,27854.5849862551,4.51387754754436,1473578.20810604,-3.22667104822711,2,0
x12120_mean,72961,73472,4979901.64685324,0.5,4994720.33744852,1.3499681764296,2.90581916902023,0.000500078690416245,0.368853192242941,1055855.41073155,20264.4990144413,144369.979519087,90849.3152291233,3081.61726399099,225.706351069535,2366.7821605975,1834.94601144519,0.04296875,92591.7566624175,4.29888467035199,9780930.18665715,-2.85608382405186,2,0
x12120_mean,73217,73728,78282479.8164043,0.75,75029604.3012853,1.87666322980205,3.38275751982852,0.00114205543860925,0.384045228168621,29149310.4143751,708996.597495296,3008856.98220123,2536713.06078717,27571.6075133348,9316.00041709664,7022.29620652639,6001.43603518267,0.01953125,158090.466567519,2.16219395517184,114198050.61152,-2.74678006348472,2,0
x12120_mean,73473,73984,4180281.74272147,0.75,5812704.1875128,1.10467681966555,3.10172166165203,0.00314465471066591,0.280347334816539,528523.915879394,34423.989688463,39584.8884284146,51271.8892497308,4023.36727177338,1237.13064444191,3775.46252441674,2516.59432379552,0.02734375,85573.0134777328,10.3653965048804,8356332.15883457,-2.02024567394873,2,0
x12120_mean,73729,74240,62839.7375793508,1.75,32511.8386414851,4.91856525687299,7.43540863208199,0.00526870629296,0.577468986292652,31650.224962194,10142.8783395286,4809.75174614023,4012.41946031397,1003.43419707634,25.8196838484637,383.042355688971,292.627959109069,0.109375,23456.1188789619,4.66199763441242,106218.433746599,-2.87264587561875,2,0
x12120_mean,73985,74496,243585.854408976,1.5,123788.085397478,2.48916824730569,4.49074300910424,0.000361554390266312,0.479054371610801,142506.86697302,15951.7905560462,4603.4218880259,3525.66319115017,1990.41021776371,12.6736454004764,450.498396148898,368.914402219433,0.06640625,24490.5478488328,2.82812617209166,341051.203329716,-3.46277725615167,2,0
x12120_mean,74241,74752,389960.988480622,1,282328.765971068,2.52943364060092,3.81091420129634,0.000121974037345611,0.45922644855726,258155.051028615,29191.9283521673,12227.3545886157,3101.25180269809,2278.32713595012,11.9693322577737,816.40142540077,640.997238462037,0.046875,34723.5482783371,3.67631022008494,821514.719813604,-4.28150628677891,2,0
x12120_mean,74497,75008,1566619.90183769,2.25,1251665.01181576,3.1656031700075,2.74185539768,0.000180290561814266,0.423174714794023,1352259.90558128,120320.328585934,44685.5230589408,24033.3984156141,2107.86273109219,15.3337501355785,994.960264416228,776.408924691565,0.0546875,39358.3031829845,2.89805684670751,6195198.87739885,-3.93854352226882,2,0
x12120_mean,74753,75264,223410.407440713,1.75,154724.923571353,2.65922786416629,4.72822782102571,0.00155342706290011,0.464644423494608,132026.156575461,21134.495558368,3828.65530565614,2212.90189634646,2268.28456070705,23.1625371664969,729.843774155744,505.368736045541,0.09375,30357.2958678393,4.87177856625491,407861.756531978,-3.01122358703063,2,0
x12120_mean,75009,75520,360706.017721101,1.5,137949.805735287,2.92232859788747,3.909981223414,0.000270158495196289,0.505114336684922,191224.236351639,85212.3698338119,5044.19678936245,1438.25635373466,2631.34093689192,13.213413606839,442.385748370356,312.074574935619,0.09765625,26645.9600683352,5.13273764775909,548612.960736663,-3.63334947050483,2,0
x12120_mean,75265,75776,112541.422464856,1.5,69789.1221443141,2.55745673599792,6.55824128722133,0.000486229306036852,0.428931222447953,56546.9312216824,4066.74516747595,2185.35728646484,1025.78378309944,2723.09903585287,12.9848069414889,371.241404196877,277.223086142995,0.16015625,26617.9821744878,4.0777942739006,173412.407868676,-3.22927341012431,2,0
x12120_mean,75521,76032,515855.172142018,0.5,524132.650167472,1.37426616763928,3.95303690545606,0.00252852210592975,0.349244786423236,153963.734797683,5421.39314599313,4415.57642249907,2651.44054662721,3232.68350959681,114.861434419805,1342.89772076096,928.79824693609,0.01953125,33824.9274703804,5.95027174026557,692142.282594059,-2.21693477202778,2,0
x12120_mean,75777,76288,18567773.9570769,0.75,19567162.3604005,1.33573108640763,2.3172250634696,0.000161988679088549,0.351951040619784,6003531.99359293,88314.6848008539,376709.859150405,272432.785283503,2313.44142862724,155.327198496868,3802.23566195952,2970.75266562059,0.01953125,99474.9743062925,3.06159459765346,24406867.0761395,-3.31904093898777,2,0
x12120_mean,76033,76544,11823097.9136295,0.5,9883719.59293689,2.36885207653368,3.64298184632509,0.000152975106166487,0.453640574933962,3073096.26982714,423237.392087235,821290.169659935,447992.410824794,873.736221868536,138.581288449243,3235.60506744351,2707.25502556927,0.05078125,108023.216147638,2.04416139252734,24521388.4635839,-3.77401576469667,2,0
x12120_mean,76289,76800,700268.883272849,1,531268.399759923,1.84321245449813,3.35538411353521,0.00129345487843027,0.416753975329789,400030.32625987,40714.2963925057,8836.4538791253,4052.32325965014,2994.33012336524,77.5852960618529,883.749993864674,632.405091787541,0.08984375,40094.2943511616,4.70371876249455,1435427.28405067,-2.86005266274135,2,0
x12120_mean,76545,77056,479324.083524768,0.5,592328.940396684,0.967769101216281,3.49323461975895,0.000334466666815949,0.311894913316307,52820.0458015828,2764.76229612517,2660.72447193382,1401.85271124111,3138.14438778928,42.1915746837055,683.384686718995,588.971031322164,0.01171875,26799.3030236817,1.908942653242,1350928.17876646,-2.80225740268132,2,0
x12120_mean,76801,77312,188793.956379398,0.5,166816.103229849,1.68216836379251,5.47564554775287,0.00124773527108911,0.378030030844065,55900.3657440382,2891.61191600906,1616.3040872889,815.506533692713,3146.10267171931,51.9014000237933,400.957609787856,324.447537202493,0.0625,26035.1061443465,2.54418490924885,309883.992560247,-2.39639949192572,2,0
x12120_mean,77057,77568,168461.695177052,0.5,157483.173018406,1.76135339642781,5.60428775900426,0.000425412750037296,0.371176311718023,43700.2431689618,4072.15658806775,1292.17674757412,726.603500686539,3023.42147138216,31.5450822019809,409.154632525353,339.797464652816,0.078125,25568.0215402504,2.30211683762665,301735.624838459,-2.84787455043348,2,0
x12120_mean,77313,77824,2902633.26220632,0.5,4053046.52990871,0.639104034969195,1.88450050814751,0.000259827304493302,0.262964022682848,121121.841407639,7730.87908656776,14165.4423932731,11748.2199569684,3095.76654019239,85.5011227839152,2489.88284565756,1768.93607393162,0.0234375,64341.5231464121,10.4211465975154,9597097.83108073,-2.59449050421365,2,0
x12120_mean,77569,78080,37055341.7422726,0.75,29319334.8855125,1.9445125383009,3.1975101894362,6.32383219445621e-05,0.428828977990899,14296449.6751653,225926.625313251,1600698.86870031,1261682.38468815,1602.58191908037,79.9265864820647,4400.89920071185,3183.31848594579,0.02734375,98195.8988473052,6.12050467648153,37210678.2080328,-3.99043662987868,2,0
x12120_mean,77825,78336,2404600.56264995,0.5,3224039.96671099,0.828213454779139,2.83367212002539,0.00234937714637282,0.294244156464968,184953.450268788,19910.617409947,24064.5256815408,9564.07662747299,4039.29950045882,561.735396716206,2622.86229059962,1723.06345286026,0.0234375,57662.966191269,12.4215807519429,7080443.67030039,-2.03682150742258,2,0
x12120_mean,78081,78592,220618.051166359,0.25,122453.242664645,1.96243108306533,5.01320580612698,0.000744244364580941,0.429649072259499,121325.445446007,3985.31690178279,2333.4688259286,2572.4928644509,2425.48668601193,32.6213081541693,1111.20572250389,701.904921444453,0.1484375,29510.1119352202,4.47163816891148,229871.96832574,-2.82408740800063,2,0
x12120_mean,78337,78848,10725669.6701278,1.75,9310954.38967771,2.12768323390478,2.20174100700267,8.97123368476019e-05,0.401360442451525,8970197.58673133,92112.2654437274,152481.895405536,163592.410208134,2467.25306455813,43.6301280221117,3245.05589211155,2302.39851184358,0.02734375,74745.8727618515,5.11721105970649,35897909.8865307,-3.92868305354964,2,0
x12120_mean,78593,79104,5889837.79799691,1.25,5146255.31144455,2.14254864265557,2.77087580355471,0.000175826998464153,0.396489422750607,4631297.8016527,45521.3337396745,168850.662892962,145449.192860538,1716.8238193785,46.4068821881649,3157.26113605628,2176.34128909534,0.03515625,77529.6234774413,5.30534416047847,18307804.102791,-3.77441291160757,2,0
x12120_mean,78849,79360,2868384.59231906,1,2357695.2612346,1.42456515089084,1.86833720237487,0.000232087916375858,0.382470303534388,1486392.24297787,89945.5662729128,4911.45809081924,11039.5794560599,2514.4240837341,44.3749247724026,1333.25066008979,1067.74670618667,0.03125,35113.1543513688,2.63388983150825,4893456.91267002,-3.28507948776077,2,0
x12120_mean,79105,79616,4589855.24464525,0.75,2445210.3710183,1.4093160868364,1.44669219364648,4.41682782901334e-05,0.405513127440241,2806596.32667379,36490.6370238364,6107.51388329178,7670.31296559023,2603.31256958284,22.1360174740514,1754.1309714477,1432.79212708895,0.015625,38523.1915473264,2.48012788219705,7898470.84973393,-3.70693321700813,2,0
x12120_mean,79361,79872,1983076.39659755,1.5,1642466.49175669,1.75047897693264,2.22883807901951,0.000466256269998632,0.392041881421606,1467815.25487725,15156.6043537716,18164.4425517586,13449.6004915137,2475.07842795659,52.2998674530131,1675.65444084105,1301.58236732762,0.01953125,37141.2256295068,2.90163553102089,5426525.21215453,-3.08956561864663,2,0
x12120_mean,79617,80128,1376066.94613999,0.75,1514921.06400592,1.35856421815473,2.35811631327969,0.000369664410423923,0.36481469515176,547879.545584353,14827.1232202759,6227.56731745582,4357.95912624272,2795.18549463008,48.7624333161098,1985.06656787448,1363.26965954322,0.03125,39539.8026242909,4.51779611076048,1654740.52951139,-3.12598443530627,2,0
x12120_mean,79873,80384,6917095.12956029,1.25,6381554.95669335,1.67274144078997,1.49591683199801,0.000151538123424267,0.37889649336554,5755319.05201049,81498.449484818,44412.3093225716,16375.1086579649,2683.92048249568,46.850504176111,2457.23097469673,2060.07619076972,0.03515625,61251.7799641888,2.34754132380624,21118710.4372927,-3.55876086815562,2,0
x12120_mean,80129,80640,25822424.6788803,0.5,18045298.1918943,2.77817938868095,3.64526787201872,3.86856421761791e-05,0.510866128007285,7232632.22192975,3113376.06623677,2036652.84967295,867742.068793518,1238.66720065542,39.6201351750312,4592.281345462,3684.09301279064,0.01953125,129123.518165688,4.1484733781778,32251824.401684,-4.74199010097731,2,0
x12120_mean,80385,80896,11408090.2350234,0.5,9221018.51329457,1.82737632835951,3.02267967215534,0.000158456535882103,0.437731274792101,2988960.55504133,716363.822559454,503109.957291064,214216.876428206,2428.75231711974,86.1270162242302,4159.39088506467,2916.84897428824,0.03125,108009.17140446,5.89432270581225,18208340.042431,-3.94794713273799,2,0
x12120_mean,80641,81152,135054.612400627,0.5,107379.050090434,2.4659881408988,6.26873937232347,0.00142713933688807,0.451823703234405,41103.4058954832,9581.06093907001,2146.14991468017,1659.44422930516,2930.5677827656,23.7434651977621,418.09110054501,339.931312740264,0.078125,27527.0645474385,2.5455694081003,264999.848756313,-2.84373699867353,2,0
x12120_mean,80897,81408,3468922.17019118,0.75,2215725.08817639,1.43304620831727,2.11951647355046,7.36859820175904e-05,0.402267636416154,1727936.63610177,76459.6620069626,38879.6369161029,25581.2647108957,2683.36726913465,18.4654427212497,1943.66807811926,1342.12911277631,0.05078125,41812.9728024953,3.85267744504723,4856043.9444975,-3.98246959688851,2,0
x12120_mean,81153,81664,5421769.73953658,1.5,3545882.38004471,1.44207393398649,1.9489913418806,0.00022291217349481,0.395079627874406,3025381.60518757,130548.018562109,40171.5310408401,35201.1882810055,2284.35283858798,56.5125549364148,2428.27701650853,2009.72410509463,0.04296875,53630.1213530604,2.19718231670195,5652165.33519376,-3.34624330431848,2,0
x12120_mean,81409,81920,1985162.53983784,0.5,2189996.98957223,1.0278288440192,2.20448160824497,0.00015257190351648,0.337746433265732,299437.97937073,45524.5331877366,19543.6529435327,9794.05391017272,2109.94200972947,27.4278083225533,1351.06294010786,1120.15993989002,0.02734375,36957.8999526256,2.99192206501872,4620675.16074009,-3.56581151697361,2,0
x12120_mean,81665,82176,414697.031366801,1,385759.226264194,1.54130221627944,3.67307783307509,0.000541807379560861,0.358422635811057,205855.201360152,5967.84496546295,1168.85493101177,1574.52818615538,2837.85936871048,24.6425319787024,529.908839864813,406.0939884968,0.11328125,25297.7997506869,2.82770912402201,767435.91626844,-2.90771179637684,2,0
x12120_mean,81921,82432,112381.957223795,0.5,122560.149812333,2.01806279382444,6.64737067817934,0.000436867516118433,0.376142888287161,20722.5330740534,2475.36025023776,1248.04831506381,789.970473051767,2919.24383711455,21.5131650821804,385.735295937722,326.28890179594,0.06640625,25186.1575320798,2.6259309084706,262965.064742706,-3.13425840303328,2,0
x12120_mean,82177,82688,33560.7903059556,1,25679.8102849384,6.0533255252139,11.3949055508633,0.00125391952793783,0.511185600515488,17606.9575739812,4320.00913952468,1030.0287260123,701.941387601658,2879.56956601896,23.6925557819533,247.09081328962,199.553443073674,0.171875,25105.9095675741,2.41428959656957,73225.2973161537,-3.07531091527453,2,0
